t,y_data,y_fit,residual,sigma
-1.984,-69.55429999999978,0.0,-69.55429999999978,200.66127886098238
-1.92,-446.6149999999998,0.0,-446.6149999999998,185.31828102014765
-1.856,-289.28440000000046,0.0,-289.28440000000046,191.8860534567808
-1.792,40.00530000000026,0.0,40.00530000000026,204.90454155774222
-1.728,275.5624000000007,0.0,275.5624000000007,213.74333526322488
-1.664,-132.90080000000034,0.0,-132.90080000000034,198.1696744538801
-1.6,-242.27390000000105,0.0,-242.27390000000105,193.81400637619456
-1.536,-305.4666000000002,0.0,-305.4666000000002,191.22555224426122
-1.472,-23.104499999998097,0.0,-23.104499999998097,202.4825605505201
-1.408,-117.24339999999847,0.0,-117.24339999999847,198.8052447230795
-1.344,-368.082899999999,0.0,-368.082899999999,188.65920571789098
-1.28,-243.20550000000094,0.0,-243.20550000000094,193.76045254706042
-1.216,-54.581600000000435,0.0,-54.581600000000435,201.2716386104187
-1.152,-290.2441999999992,0.0,-290.2441999999992,191.85901447893596
-1.088,-70.59269999999879,0.0,-70.59269999999879,200.64442186061066
-1.024,-23.363899999997557,0.0,-23.363899999997557,202.49327078924205
-0.96,-258.99799999999914,0.0,-258.99799999999914,193.14163894639066
-0.896,149.02450000000042,0.0,149.02450000000042,209.06562815173487
-0.832,-70.64150000000126,0.0,-70.64150000000126,200.6574251691661
-0.768,-102.17170000000058,0.0,-102.17170000000058,199.42066798873878
-0.704,-211.91290000000708,0.0,-211.91290000000708,195.06349724872493
-0.64,-133.5373000000423,0.0,-133.5373000000423,198.19229153561486
-0.576,-55.072900000232906,0.0,-55.072900000232906,201.27811073406713
-0.512,-54.62610000118765,0.0,-54.62610000118765,201.31756703752896
-0.448,38.57679999423896,0.0,38.57679999423896,204.88650503092077
-0.384,-306.332900026332,0.0,-306.332900026332,191.2385910502922
-0.32,-196.56440011379556,0.0,-196.56440011379556,195.6932229829758
-0.256,-416.61030081021545,0.0,-416.61030081021545,186.65243104060028
-0.192,-64.01192920736806,0.0,-64.01192920736806,201.2529168402983
-0.128,-134.4636425516029,0.0,-134.4636425516029,210.90226535990476
-0.064,-119.96644433233405,0.0,-119.96644433233405,254.4887088109165
0.0,313.4276066157563,0.0,313.4276066157563,325.50486074598933
0.064,609.5380395853263,0.0,609.5380395853263,389.56743739539104
0.128,412.9415528324098,0.0,412.9415528324098,435.76157373805916
0.192,-899.6050796903692,0.0,-899.6050796903692,454.0940339089041
0.256,-168.64028241537198,0.0,-168.64028241537198,499.4871885001402
0.32,-834.4687471899524,0.0,-834.4687471899524,513.8053384364383
0.384,-652.1724317263197,0.0,-652.1724317263197,534.7241994066495
0.448,204.69231537704036,0.0,204.69231537704036,559.7415553591626
0.512,322.1915687727851,0.0,322.1915687727851,569.8674735615893
0.576,48.08147260821352,0.0,48.08147260821352,574.2001265296681
0.64,-145.87287261463644,0.0,-145.87287261463644,583.1667847931495
0.704,164.14587728391416,0.0,164.14587728391416,603.5856719771743
0.768,-140.10200290487046,0.0,-140.10200290487046,619.0546740490358
0.832,742.349450906273,0.0,742.349450906273,650.5965250974505
0.896,-160.7302849853877,0.0,-160.7302849853877,658.3129436918902
0.96,89.45031891865438,0.0,89.45031891865438,677.5464113722072
1.024,12.458437230601703,0.0,12.458437230601703,688.8445885727042
1.088,297.46004515047025,0.0,297.46004515047025,700.5679217861316
1.152,1147.1240243819266,0.0,1147.1240243819266,714.6219138629018
1.216,439.9533276430375,0.0,439.9533276430375,707.3308880292326
1.28,1052.1384292590992,0.0,1052.1384292590992,712.8120960176129
1.344,-1325.868533414301,0.0,-1325.868533414301,680.5482701556948
1.408,-411.5710686431448,0.0,-411.5710686431448,686.2626472712664
1.472,251.34238367060243,0.0,251.34238367060243,688.3923837111652
1.536,523.3938151527327,0.0,523.3938151527327,686.2246094721168
1.6,-676.9352953342059,0.0,-676.9352953342059,667.2455698987992
1.664,-327.5016724752895,0.0,-327.5016724752895,668.7915694926451
1.728,-712.3891074171843,0.0,-712.3891074171843,663.4938248717913
1.792,158.4267638731326,0.0,158.4267638731326,676.0816117822347
1.856,1507.734513635427,0.0,1507.734513635427,696.4400205636575
1.92,379.01104484806274,0.0,379.01104484806274,689.2609209238964
1.984,2500.251165274025,0.0,2500.251165274025,721.5758819284171
2.048,457.6508961574109,0.0,457.6508961574109,706.4911381846944
2.112,-701.8403014704818,0.0,-701.8403014704818,701.5183633401606
2.176,-1656.1627426717714,0.0,-1656.1627426717714,698.00810109311
2.24,-1298.2916474988451,0.0,-1298.2916474988451,708.1142126480376
2.304,-1286.1831528269795,0.0,-1286.1831528269795,711.5075523699696
2.368,478.8418466440671,0.0,478.8418466440671,731.5877870777674
2.432,782.4504607851195,0.0,782.4504607851195,731.160405934631
2.496,301.23691139354924,0.0,301.23691139354924,717.7593350090633
2.56,490.33287859284974,0.0,490.33287859284974,708.0991082261369
2.624,946.3326893899139,0.0,946.3326893899139,697.7100159119236
2.688,1518.9888508547447,0.0,1518.9888508547447,685.2025463022767
2.752,52.77944491184462,0.0,52.77944491184462,644.5070331255098
2.816,-1503.1922579317106,0.0,-1503.1922579317106,598.1191287247932
2.88,-103.31914256417804,0.0,-103.31914256417804,589.1075591673609
2.944,-1049.2076923383574,0.0,-1049.2076923383574,546.332791940767
3.008,-42.635372017368354,0.0,-42.635372017368354,536.4356935222268
3.072,-64.17131298587447,0.0,-64.17131298587447,523.4716320002157
3.136,-508.60357412723533,0.0,-508.60357412723533,515.3492596547571
3.2,230.7138944868566,0.0,230.7138944868566,530.4845316028641
3.264,658.8536179797193,0.0,658.8536179797193,540.2592353336432
3.328,5.1610112589678465,0.0,5.1610112589678465,530.4990464493916
3.392,-191.32134917151052,0.0,-191.32134917151052,524.1301448069579
3.456,235.54970685529588,0.0,235.54970685529588,527.0638770059784
3.52,410.63724545293553,0.0,410.63724545293553,529.50910445661
3.584,-559.5107078136789,0.0,-559.5107078136789,518.3056139706858
3.648,-45.00104335336255,0.0,-45.00104335336255,532.5384934614111
3.712,-71.54971747835589,0.0,-71.54971747835589,538.9430657297837
3.776,18.45362607212155,0.0,18.45362607212155,546.4433652342361
3.84,194.2164277969532,0.0,194.2164277969532,553.5866620702129
3.904,-371.9312267986279,0.0,-371.9312267986279,547.9371052744306
3.968,-626.4752148581774,0.0,-626.4752148581774,544.7728112290482
4.032,28.555435728281736,0.0,28.555435728281736,553.0985231070918
4.096,-167.86889143611552,0.0,-167.86889143611552,547.175340847591
4.16,1140.4905543348068,0.0,1140.4905543348068,561.7025691418308
4.224,161.65325893747104,0.0,161.65325893747104,541.6363056256358
4.288,-200.98406512814654,0.0,-200.98406512814654,529.2436881874838
4.352,3.570127394721567,0.0,3.570127394721567,524.5205033692816
4.416,-168.08602957503354,0.0,-168.08602957503354,513.3843549746321
4.48,38.12707546540696,3.5031782027160516e-37,38.12707546540696,507.57612762687677
4.544,276.7972624617669,2.4703006764098303,274.32696178535707,501.9797705459053
4.608,-496.25651263628424,143.11152809594077,-639.368040732225,479.4394520776937
4.672,1083.306527995992,591.4547967297748,491.85173126621714,495.6246645951526
4.736,523.4081441371254,1202.942712083995,-679.5345679468696,476.64392371683044
4.8,2722.934030012255,1826.955561469971,895.978468542284,503.06359307898913
4.864,2603.890341187882,2391.8683143545263,212.02202683335554,492.00249662522657
4.928,2624.5060769862102,2874.1538063247317,-249.64772933852146,483.21426390927024
4.992,3703.4736588241612,3272.1650262565213,431.30863256763996,492.1649715815464
5.056,2693.698988417096,3592.87121838139,-899.1722299642938,466.67370997547664
