t,y_data,y_fit,residual,sigma
14.5,16.709649698086725,17.327697618402844,-0.6180479203161191,1.6
14.53,16.679969969170912,17.583282145863254,-0.9033121766923422,1.6
14.559999999999999,17.65053180264096,17.82407907316002,-0.17354727051906238,1.6
14.589999999999998,17.20842904636605,18.049705229610492,-0.8412761832444424,1.6
14.619999999999997,20.34836921256715,18.259824355082436,2.088544857484713,1.6
14.649999999999997,19.553522394180867,18.454147288208855,1.0993751059720118,1.6
14.679999999999996,19.482538522102992,18.63243193177814,0.8501065903248524,1.6
14.709999999999996,16.370848877085827,18.794483004482085,-2.4236341273962587,1.6
14.739999999999995,20.229614862701276,18.940151589135084,1.2894632735661915,1.6
14.769999999999994,19.10410411569769,19.06933448827787,0.034769627419819926,1.6
14.799999999999994,17.196920726170454,19.18197339875348,-1.985052672583027,1.6
14.829999999999993,17.372146719489855,19.278053917392914,-1.9059071979030584,1.6
14.859999999999992,18.778969958105304,19.35760439037909,-0.5786344322737875,1.6
14.889999999999992,21.85452230733854,19.420694619170096,2.4338276881684457,1.6
14.919999999999991,17.97005484864027,19.467434436069453,-1.497379587429183,1.6
14.94999999999999,21.786492999639908,19.49797216263006,2.288520837009848,1.6
14.97999999999999,21.13452044908776,19.51249296408158,1.6220274850061784,1.6
15.00999999999999,21.535983692065678,19.511217112882427,2.0247665791832503,1.6
15.039999999999988,19.452891855285568,19.494398174325134,-0.041506319039566364,1.6
15.069999999999988,16.727351350173073,19.46232112687493,-2.734969776701856,1.6
15.099999999999987,17.568055858677727,19.41530042960216,-1.8472445709244312,1.6
15.129999999999987,20.001781653019084,19.353678048689087,0.6481036043299966,1.6
15.159999999999986,19.068842785727686,19.277821454555646,-0.20897866882796023,1.6
15.189999999999985,20.189573611096357,19.188121600665344,1.001452010431013,1.6
15.219999999999985,18.643182971908963,19.08499089454817,-0.44180792263920665,1.6
15.249999999999984,18.654218395557344,18.96886117102042,-0.31464277546307784,1.6
15.279999999999983,19.087241207941712,18.840181676994103,0.24705953094760957,1.6
15.309999999999983,17.590712516496016,18.699417076663398,-1.1087045601673822,1.6
15.339999999999982,21.497354775027546,18.547045485232427,2.9503092897951184,1.6
15.369999999999981,17.398728555097986,18.383556538717006,-0.9848279836190201,1.6
15.39999999999998,20.124724588980577,18.20944950671621,1.9152750822643654,1.6
15.42999999999998,19.779817817118307,18.025231454413074,1.7545863627052327,1.6
15.45999999999998,18.91405156056159,17.831415459430808,1.082636101130781,1.6
15.489999999999979,18.383670070291032,17.628518888548165,0.7551511817428675,1.6
15.519999999999978,16.48542637949608,17.41706173866517,-0.9316353591690891,1.6
15.549999999999978,18.634111506686583,17.197565045814116,1.4365464608724672,1.6
15.579999999999977,16.53516254380636,16.97054936543289,-0.43538682162652975,1.6
15.609999999999976,17.57969074150227,16.73653332655937,0.8431574149428975,1.6
15.639999999999976,15.978905888238021,16.49603226207111,-0.51712637383309,1.6
15.669999999999975,16.075723525330762,16.249556916584215,-0.17383339125345287,1.6
15.699999999999974,12.389305614727684,15.997612233140078,-3.608306618412394,1.6
15.729999999999974,12.267591791799514,15.740696219352806,-3.4731044275532916,1.6
15.759999999999973,14.145236612664224,15.479298893258632,-1.3340622805944076,1.6
15.789999999999973,16.48540001232074,15.213901308710154,1.2714987036105843,1.6
15.819999999999972,16.472296232799042,14.944974659784007,1.5273215730150351,1.6
15.849999999999971,13.23861177077573,14.672979463329222,-1.4343676925534918,1.6
15.87999999999997,12.899554914790391,14.398364818469274,-1.4988099036788824,1.6
15.90999999999997,13.755532039246345,14.12156774158424,-0.3660357023378946,1.6
15.93999999999997,13.689914660676488,13.843012575043206,-0.15309791436671816,1.6
15.969999999999969,10.661020134435036,13.563110467726883,-2.902090333291847,1.6
15.999999999999968,14.673002801853118,13.282258925177553,1.3907438766755646,1.6
16.029999999999966,15.368120361071679,13.000841427035633,2.3672789340360456,1.6
16.059999999999967,14.638884974448978,12.719227109270362,1.9196578651786158,1.6
16.089999999999968,12.41525080654337,12.437770508583892,-0.02251970204052256,1.6
16.119999999999965,10.920935562590605,12.15681136626163,-1.235875803671025,1.6
16.149999999999963,10.422084632799848,11.876674488658315,-1.4545898558584671,1.6
16.179999999999964,14.069632197218013,11.597669661445677,2.4719625357723363,1.6
16.209999999999965,10.066070110781634,11.32009161470223,-1.2540215039205957,1.6
16.239999999999963,12.355282803388416,11.044220035899336,1.31106276748908,1.6
16.26999999999996,8.825396676076705,10.770319627828167,-1.9449229517514617,1.6
16.29999999999996,10.623461949175109,10.49864020851723,0.12482174065787888,1.6
16.329999999999963,11.806558891342096,10.229416850207974,1.5771420411341222,1.6
16.35999999999996,10.339533867431623,9.962870054491129,0.3766638129404942,1.6
16.389999999999958,10.530132242949351,9.699205960747669,0.8309262822016823,1.6
16.41999999999996,11.197638457446477,9.438616585094348,1.759021872352129,1.6
16.44999999999996,9.727551948547722,9.181280087096532,0.5462718614511903,1.6
16.479999999999958,9.897534739458989,8.92736106158438,0.9701736778746088,1.6
16.509999999999955,10.672450699939507,8.677010852985688,1.9954398469538184,1.6
16.539999999999957,6.8469637218688675,8.430367889676926,-1.5834041678080588,1.6
16.569999999999958,7.223779502485309,8.187558035942532,-0.9637785334572229,1.6
16.599999999999955,7.203298462511015,7.948694959228487,-0.745396496717472,1.6
16.629999999999953,7.114094534239747,7.713880510475094,-0.5997859762353466,1.6
16.659999999999954,6.102521284852825,7.483205115415768,-1.3806838305629432,1.6
16.689999999999955,5.9220563109023105,7.256748174830371,-1.33469186392806,1.6
16.719999999999953,6.5949867008354515,7.0345784718482065,-0.43959177101275504,1.6
16.74999999999995,7.521586222166495,6.816754584499973,0.7048316376665218,1.6
16.77999999999995,6.370833601076698,6.603325301824158,-0.23249170074745962,1.6
16.809999999999953,7.236535276019215,6.3943300419376685,0.8422052340815469,1.6
16.83999999999995,4.5691418509771475,6.189799270584895,-1.6206574196077472,1.6
16.869999999999948,5.704776779239955,5.989754918782059,-0.2849781395421038,1.6
16.89999999999995,2.150897060370297,5.7942107982744915,-3.6433137379041947,1.6
16.92999999999995,3.0316017123425,5.6031730136231115,-2.5715713012806116,1.6
16.959999999999948,5.739782462408799,5.416640369832752,0.3231420925760471,1.6
16.989999999999945,5.060014849440746,5.234604774528531,-0.17458992508778515,1.6
17.019999999999946,5.10687298023138,5.0570516337774025,0.04982134645397718,1.6
17.049999999999947,4.528254984291079,4.883960240738983,-0.3557052564479033,1.6
17.079999999999945,5.314425443947368,4.71530415641438,0.5991212875329879,1.6
17.109999999999943,5.450271605293374,4.551051581842614,0.8992200234507601,1.6
17.139999999999944,7.8657014399499845,4.391165721171387,3.474535718778598,1.6
17.169999999999945,5.231517852906316,4.23560513510257,0.9959127178037468,1.6
17.199999999999942,4.079785293048069,4.0843240842833115,-0.004538791235242812,1.6
17.22999999999994,4.43283199432371,3.9372728622793765,0.49555913204433333,1.6
17.25999999999994,2.907481669697686,3.794398117830962,-0.8869164481332761,1.6
17.289999999999942,6.886596656406116,3.655643166149902,3.2309534902562143,1.6
17.31999999999994,5.382027983908454,3.5209482890721864,1.8610796948362678,1.6
17.349999999999937,5.4704310443349256,3.390251023933015,2.0801800204019107,1.6
17.37999999999994,2.5696884406711074,3.2634864410787188,-0.6937980004076114,1.6
17.40999999999994,2.198692104378072,3.140587409975642,-0.9418953055975701,1.6
17.439999999999937,4.329936567413844,3.0214848539174968,1.3084517134963471,1.6
17.469999999999935,1.5091070870044152,2.9061079933712004,-1.3970009063667852,1.6
17.499999999999936,4.986265773452236,2.7943845780365875,2.1918811954156485,1.6
17.529999999999937,1.893831657145503,2.686241107727395,-0.7924094505818919,1.6
17.559999999999935,0.7454598895212863,2.581603042210402,-1.8361431526891159,1.6
17.589999999999932,0.9895496632410008,2.4803950001659936,-1.4908453369249928,1.6
17.619999999999933,2.3993500314221636,2.382540947457401,0.01680908396476255,1.6
17.649999999999935,0.6323660649120295,2.28796437491693,-1.6555983100049005,1.6
17.679999999999932,2.424886425613646,2.196588465876261,0.2282979597373851,1.6
17.70999999999993,4.990458927619799,2.108336253684549,2.88212267393525,1.6
17.73999999999993,4.778378899119838,2.0231307694721794,2.7552481296476588,1.6
17.769999999999932,1.7410660511497837,1.94089518043039,-0.19982912928060625,1.6
17.79999999999993,1.4900319402274593,1.8615529188869402,-0.37152097865948086,1.6
17.829999999999927,2.282545018104684,1.785027802466707,0.4975172156379768,1.6
17.85999999999993,1.5446874876704086,1.7112441456327943,-0.1665566579623856,1.6
17.88999999999993,1.5554033306222208,1.6401268629086139,-0.08472353228639307,1.6
17.919999999999927,4.852847875290249,1.571601564085231,3.2812463112050176,1.6
17.949999999999925,1.414185439781762,1.5055946417205233,-0.09140920193876134,1.6
17.979999999999926,2.9760224467680625,1.4420333512376382,1.5339890955304243,1.6
18.009999999999927,-1.0991711910563808,1.3808458839300426,-2.4800170749864234,1.6
18.039999999999925,-1.4516816251004936,1.321961433179288,-2.7736430582797817,1.6
18.069999999999922,0.6996891544800781,1.2653102541893395,-0.5656210997092614,1.6
18.099999999999923,0.5922842856893059,1.2108237175382681,-0.6185394318489622,1.6
18.129999999999924,4.667365858728752,1.1584343568442859,3.5089315018844665,1.6
18.159999999999922,0.9659238085104656,1.108075910838244,-0.14215210232777853,1.6
